Status,Cidade,UF,Layout de integração,Padrão,Documentação do padrão,Código IBGE,Dados obrigatórios das notas tomadas,Notas tomadas,Login,Senha,Múltiplos serviços,Certificado
Operante,Santa Cruz das Palmeiras,SP,WebService,ISSONLINE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008811674,3546306,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Não necessário
Operante,Santa Cruz do Capibaribe,PE,WebService,TINUS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008654153,2612505,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Cruz do Rio Pardo,SP,WebService,SIMPLISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360056411593,3546405,"Tomador - CpfCnpj, InscricaoMunicipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Cruz do Sul,RS,WebService,THEMA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008810314,4316808,"Prestador - CpfCnpj | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,SantaCruzRNUP,RN,Upload,HM2UP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500003584002,2411205,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Santa Fé,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4123402,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Santa Fé do Sul,SP,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,3546603,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santa Gertrudes,SP,WebService,SIGISSWEB,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360041697574,3546702,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Santa Helena,PR,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4123501,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santa Helena,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4215554,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santa Helena de Goiás,GO,WebService,CENTI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018791234,5219308,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santa Inês,MA,WebService,D2TI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360026667154,2109908,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Santa Isabel,SP,WebService,CECAM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360036768714,3546801,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Santa Isabel do Pará,PA,WebService,ACTCON,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010293134,1506500,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Santaluz,BA,WebService,FREIRE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012385842,2928000,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Santa Luzia,MA,WebService,INTERSOL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818054,2110005,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Santa Luzia,MG,WebService,SIGCORP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/11493930210839,3157807,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Maria,RS,WebService,ISSNETONLINE20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/10904276275991,4316907,"Prestador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Maria de Itabira,MG,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3158003,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Maria de Jetibá,ES,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3204559,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Maria do Herval,RS,WebService,TECNOSISTEMAS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019534894,4316956,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Maria do Oeste,PR,WebService,EQUIPLANO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018060294,4123857,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santa Maria do Suaçuí,MG,WebService,DBSELLER,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010291754,3158201,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santa Maria Madalena,RJ,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,3304607,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santana,AP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,1600600,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santana da Boa Vista,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4317004,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santana de Parnaíba,SP,WebService,SIMPLISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360056411593,3547304,"Tomador - CpfCnpj, InscricaoMunicipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Em re-homologação/Prefeitura instável,Santana de Parnaíba,SP,WebService,SIMPLISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360056411593,3547304,"Tomador - CpfCnpj, InscricaoMunicipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santana do Araguaia,PA,WebService,ASPEC,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4405017222551,1506708,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,Santana do Ipanema,AL,WebService,DBSELLER,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010291754,2708006,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santana do Livramento,RS,WebService,DBSELLER,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010291754,4317103,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santana do Paraíso,MG,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,3158953,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Quitéria,CE,WebService,INTERSOL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818054,2312205,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Santarém,PA,WebService,SIAP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360060716293,1506807,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Rita,MA,WebService,D2TI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360026667154,2110203,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Santa Rita,PB,Upload,DATAPUBLIC,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360051363694,2513703,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Santa Rita de Caldas,MG,WebService,FUTURIZE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360048490673,3159209,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Rita do Araguaia,GO,WebService,ARRECADANET,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360038729374,5219407,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Rita do Pardo,MS,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,5007554,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santa Rita do Passa Quatro,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3547502,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santa Rita do Sapucaí,MG,WebService,SIGCORP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/11493930210839,3159605,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Rosa,RS,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4317202,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santa Rosa de Lima,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4215604,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santa Rosa de Viterbo,SP,WebService,BETHA20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008059953,3547601,"Tomador - CNPJ, Inscricao Municipal, Certificado",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Teresa,ES,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3204609,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Tereza do Oeste,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4124020,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,Santa Terezinha,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4215679,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santa Terezinha de Itaipu,PR,WebService,GOVBR,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008656213,4124053,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Vitória,MG,WebService,GOVDIGITAL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008818214-Documentacao-Tecnica-Padrao-GOVDIGITAL,3159803,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santa Vitória do Palmar,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4317301,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santiago,RS,WebService,INFISC,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009749313,4317400,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santo Amaro,BA,Upload,TRESTECNOSUP,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012792401,2928604,false,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santo Amaro da Imperatriz,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4215703,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santo Anastácio,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3547700,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santo André,SP,WebService,GINFES,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007952854,3547809,"Prestador - CNPJ, InscricaoMunicipal, Certificado",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santo Ângelo,RS,WebService,ABASE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018208633,4317509,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santo Antônio da Patrulha,RS,WebService,THEMA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008810314,4317608,"Prestador - CpfCnpj | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santo Antônio da Platina,PR,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4124103,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santo Antônio das Missões,RS,WebService,ABASE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018208633,4317707,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santo Antônio de Jesus,BA,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,2928703,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santo Antônio de Pádua,RJ,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,3304706,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santo Antônio de Posse,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3548005,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santo Antônio do Amparo,MG,Upload,SOLUCAOPUBLICA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360041125534,3159902,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,Santo Antônio do Descoberto,GO,WebService,CENTI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018791234,5219753,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santo Antônio Do Leverger,MT,WebService,COPLAN,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4407191133719,5107800,"Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Obrigatório,Indisponível,Obrigatório
Operante,Santo Antônio do Monte,MG,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,3160405,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,Santo Antônio do Pinhal,SP,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,3548203,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santo Antônio do Sudoeste,PR,WebService,EQUIPLANO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018060294,4124400,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,Santo Augusto,RS,WebService,IPM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008410074,4317806,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,Santo Cristo,RS,WebService,ABASE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018208633,4317905,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santo Estêvão,BA,WebService,FISCO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009313253,2928802,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,Santos,SP,WebService,GISSONLINE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/27919271480983,3548500,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,Santos Dumont,MG,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3160702,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Bento do Sapucaí,SP,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3548609,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Bento do Sul,SC,WebService,IPM,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008410074,4215802,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Disponível,Obrigatório
Operante,São Bento do Una,PE,Upload,TRIBUTUS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4409041247511,2613008,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Bernardo do Campo,SP,WebService,GINFES,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007952854,3548708,"Prestador - CNPJ, InscricaoMunicipal, Certificado",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Bonifácio,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4215901,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Borja,RS,WebService,INFISC,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009749313,4318002,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Caetano do Sul,SP,WebService,GINFES,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007952854,3548807,"Prestador - CNPJ, InscricaoMunicipal, Certificado",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Carlos,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4216008,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Carlos,SP,WebService,COTIA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360033369354,3548906,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São Cristóvão,SE,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,2806701,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Desidério,BA,WebService,SAATRI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009748913,2928901,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São Domingos,BA,WebService,FREIRE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/1500012385842,2928950,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,São Domingos,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4216107,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São Domingos das Dores,MG,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3160959,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Domingos do Araguaia,PA,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,1507151,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Félix do Araguaia,MT,WebService,CENTI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018791234,5107859,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Félix do Coribe,BA,WebService,SAATRI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360009748913,2929057,"Tomador - CpfCnpj, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São Félix do Xingu,PA,WebService,DESENVOLVE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360035546814,1507300,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Francisco de Assis,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4318101,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Francisco de Itabapoana,RJ,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3304755,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Francisco de Paula,RS,WebService,THEMA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008810314,4318200,"Prestador - CpfCnpj | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Francisco do Guaporé,RO,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,1101492,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Francisco do Sul,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4216206,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Gabriel,RS,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,4318309,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Gabriel da Palha,ES,WebService,EL20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360024304353,3204708,"CNPJ,Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Gabriel do Oeste,MS,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,5007695,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São Gonçalo,RJ,WebService,ISSINTEL,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4408830009111,3304904,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Gonçalo do Amarante,CE,Upload,SAOGONCALODOAMARANTECE,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360042431734,2312403,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Não necessário
Operante,São Gonçalo do Amarante,RN,WebService,TINUS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008654153,2412005,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Gonçalo do Pará,MG,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,3161809,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Gonçalo do Rio Abaixo,MG,WebService,GOVBR20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360019513094,3161908,"Prestador: CNPJ | Tomador: CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Gonçalo do Sapucaí,MG,WebService,BAUHAUSWS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4422754163991,3162005,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Indisponível,Não necessário
Operante,São Gonçalo dos Campos,BA,WebService,WEBISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008653053,2929305,"Prestador - Certificado | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Gotardo,MG,WebService,ERECEITA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4409708212503,3162104,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São Jerônimo,RS,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4318408,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São João,PR,WebService,EQUIPLANO,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360018060294,4124806,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São João Batista,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4216305,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São João Batista do Gloria,MG,WebService,ERECEITA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4409708212503,3162203,Consulta não disponível,Indisponível,Não necessário,Não necessário,Indisponível,Obrigatório
Operante,São João da Barra,RJ,WebService,FIORILLI,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008510853,3305000,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São João da Boa Vista,SP,WebService,COTIA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360033369354,3549102,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São João da Ponte,MG,WebService,DBSELLER,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360010291754,3162401,Consulta não disponível,Indisponível,Não necessário,Não necessário,Disponível,Obrigatório
Operante,São João del Rei,MG,WebService,SH3,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360039807313,3162500,"Prestador - CpfCnpj | Tomador - CpfCnpj, Inscricao Municipal",Disponível,Obrigatório,Obrigatório,Disponível,Não necessário
Operante,São João de Meriti,RJ,WebService,SIGISS,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360008970513,3305109,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Não necessário
Operante,São João do Itaperiú,SC,WebService,IPM20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/4816664198807,4216354,Consulta não disponível,Indisponível,Obrigatório,Obrigatório,Indisponível,Obrigatório
Operante,São João do Ivaí,PR,WebService,MAISISS20,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360044043094,4125001,Consulta não disponível,Indisponível,Não necessário,Obrigatório,Disponível,Obrigatório
Operante,São João do Oeste,SC,WebService,BETHA,https://atendimento.tecnospeed.com.br/hc/pt-br/articles/360007788134,4216255,"Prestador - CNPJ | Tomador - CNPJ, Inscricao Municipal",Disponível,Não necessário,Não necessário,Disponível,Obrigatório
